"","4","6","8","10","12","Complexity","Type"
"glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]",-0.984934917715171,-0.905030129280155,-0.825125340845139,-0.745220552410122,-0.665315763975106,0,"Core"
"glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]",-0.24990337969447,-0.572710359351739,-0.86640279188078,-0.693214337355391,-0.218042552576965,1,"Variable"
"gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]",0.213819761616922,0.0529195442167806,-0.107980673183361,-0.268880890583503,-0.429781107983645,0,"Core"
"gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 http://3.1.3.83]",-1.03903913384344,-1.08452227296968,-1.13000541209592,-1.17548855122215,-1.22097169034839,0,"Core"
"gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 http://2.7.7.70]",-0.853323081407131,-0.979339695199519,-1.10535630899191,-1.23137292278429,-1.35738953657668,0,"Core"
"GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]",-0.272312939955985,-0.255800948510677,-0.23928895706537,-0.222776965620063,-0.206264974174755,0,"Core"
"GNPTAB; UDP-N-acetylglucosamine-lysosomal-enzyme [EC:2.7.8.17]",-2.75279764026539,-2.60780275319968,-2.46280786613396,-2.31781297906825,-2.17281809200254,0,"Core"
"GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]",2.46697452413786,2.51661304348719,2.56625156283651,2.61589008218583,2.66552860153516,0,"Core"
"gpmA, PGAM; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.1]",3.04342140477616,3.08318855055721,3.12295569633825,3.1627228421193,3.20248998790035,0,"Core"
"groEL, HSPD1; chaperonin GroEL",2.7389302836898,2.74852096322763,2.75811164276546,2.76770232230328,2.77729300184111,0,"Core"
"gshA; glutamate--cysteine ligase [EC:6.3.2.2]",-2.02765280550262,-1.95166672775898,-1.87568065001533,-1.79969457227169,-1.72370849452805,0,"Core"
"gsiC; glutathione transport system permease protein",-2.1049961532291,-2.18449457622259,-2.26399299921608,-2.34349142220957,-2.42298984520306,0,"Core"
"gsiD; glutathione transport system permease protein",-2.11329965763864,-2.14188068239023,-2.17046170714182,-2.19904273189341,-2.227623756645,0,"Core"
"gspE; general secretion pathway protein E",-0.901385320531165,-1.03956964394309,-1.17775396735502,-1.31593829076694,-1.45412261417887,0,"Core"
"gyaR; glyoxylate reductase [EC:1.1.1.26]",-1.74508933644958,-1.83475453588,-1.92441973531042,-2.01408493474083,-2.10375013417125,0,"Core"
"HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]",2.18883923191274,2.23844661832527,2.2880540047378,2.33766139115033,2.38726877756286,0,"Core"
"hdrA; heterodisulfide reductase subunit A [EC:1.8.98.1]",-0.291394409503248,-0.32112686221845,-0.350859314933652,-0.380591767648854,-0.410324220364057,0,"Core"
"hdrB; heterodisulfide reductase subunit B [EC:1.8.98.1]",-1.50435089057402,-1.65529139497589,-1.80623189937777,-1.95717240377965,-2.10811290818152,0,"Core"
"hdrC; heterodisulfide reductase subunit C [EC:1.8.98.1]",-1.74179779758503,-1.9463436543685,-2.15088951115197,-2.35543536793544,-2.55998122471891,0,"Core"
"hemA; glutamyl-tRNA reductase [EC:1.2.1.70]",-0.574866710723682,-0.782035233101701,-0.989203755479721,-1.19637227785774,-1.40354080023576,0,"Core"
"hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]",0.815089384193927,0.663091324150379,0.511093264106832,0.359095204063284,0.207097144019737,0,"Core"
"hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]",0.2246573636042,0.0933381550656743,-0.0379810534728516,-0.169300262011378,-0.300619470549903,0,"Core"
"hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]",1.00794647614987,1.09800893473301,1.18807139331616,1.2781338518993,1.36819631048245,0,"Core"
"hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]",-0.00661262004051349,-0.118971925804967,-0.231331231569421,-0.343690537333875,-0.456049843098328,0,"Core"
"hemH, FECH; ferrochelatase [EC:4.99.1.1]",-2.18813990698001,-2.22105908554029,-2.25397826410056,-2.28689744266083,-2.3198166212211,0,"Core"
"hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]",1.24186679966736,1.10938915333532,0.976911507003286,0.844433860671249,0.711956214339212,0,"Core"
"hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]",1.76249090761471,1.75380295205874,1.74511499650276,1.73642704094679,1.72773908539082,0,"Core"
"HEXA_B; hexosaminidase [EC:3.2.1.52]",2.41883441498644,2.3936135891644,2.36839276334235,2.34317193752031,2.31795111169826,0,"Core"
"HGSNAT; heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]",-3.04144076386013,-2.65797080673847,-2.27450084961681,-1.89103089249515,-1.50756093537349,0,"Core"
"hipO; hippurate hydrolase [EC:3.5.1.32]",-0.688801833433541,-0.735619109336436,-0.782436385239331,-0.829253661142227,-0.876070937045122,0,"Core"
"hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 http://3.1.3.15]",0.9569981788406,1.08306366127754,1.20912914371448,1.33519462615142,1.46126010858836,0,"Core"
"hisH; glutamine amidotransferase [EC:2.4.2.-]",1.01759926817351,1.00662011376657,0.995640959359633,0.984661804952697,0.973682650545761,0,"Core"
"hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]",-1.65070475592338,-1.60533110197728,-1.55995744803118,-1.51458379408507,-1.46921014013897,0,"Core"
"hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 http://3.5.4.19]",0.998470054941603,1.04456100134926,1.09065194775691,1.13674289416457,1.18283384057222,0,"Core"
"hisZ; ATP phosphoribosyltransferase regulatory subunit",0.189271064746748,0.0985330706732695,0.00779507659979051,-0.0829429174736885,-0.173680911547167,0,"Core"
"hlyB, cyaB; ATP-binding cassette, subfamily B, bacterial HlyB/CyaB",-2.94312368390604,-2.88736921692894,-2.83161474995183,-2.77586028297472,-2.72010581599762,0,"Core"
"hpaI; 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase [EC:4.1.2.-]",-3.32125711880314,-3.29236544551258,-3.26347377222203,-3.23458209893148,-3.20569042564093,0,"Core"
"hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]",1.31071292916889,1.35865700433712,1.40660107950536,1.45454515467359,1.50248922984182,0,"Core"
"HSP20; HSP20 family protein",-1.08435155629952,-1.23077405817284,-1.37719656004617,-1.5236190619195,-1.67004156379282,0,"Core"
"htpG, HSP90A; molecular chaperone HtpG",2.6868230083079,2.69838500167611,2.70994699504431,2.72150898841252,2.73307098178073,0,"Core"
"htrB; lipid A biosynthesis lauroyl acyltransferase [EC:2.3.1.-]",0.110573845690498,0.194984985478663,0.279396125266828,0.363807265054993,0.448218404843158,0,"Core"
"hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]",1.72245897136091,1.77631221949025,1.83016546761959,1.88401871574894,1.93787196387828,0,"Core"
"hutU, UROC1; urocanate hydratase [EC:4.2.1.49]",2.03811209002214,2.10133376300967,2.16455543599719,2.22777710898472,2.29099878197224,0,"Core"
"hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]",-4.0859873655896,-3.87698455921075,-3.2759499977236,-2.9859783481939,-3.44487053920254,1,"Variable"
"hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27]",-2.26767954729456,-2.19977457571164,-2.13186960412872,-2.0639646325458,-1.99605966096288,0,"Core"
"hya; hyaluronoglucosaminidase [EC:3.2.1.35]",0.849191847932701,0.885899042364839,0.922606236796977,0.959313431229115,0.996020625661253,0,"Core"
"hydG, zraR; two-component system, NtrC family, response regulator HydG",-0.638329433868812,-0.634241120828071,-0.630152807787331,-0.62606449474659,-0.62197618170585,0,"Core"
"hyuA; N-methylhydantoinase A [EC:3.5.2.14]",-2.72411016147516,-2.81839521020765,-2.91268025894014,-3.00696530767263,-3.10125035640512,0,"Core"
"IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]",3.35803514163386,3.37581367263689,3.39359220363991,3.41137073464294,3.42914926564597,0,"Core"
"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]",1.04166953123517,0.994956076777732,0.948242622320292,0.901529167862851,0.854815713405411,0,"Core"
"IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]",-1.56419681632561,-1.49805423914323,-1.43191166196086,-1.36576908477849,-1.29962650759611,0,"Core"
"idi, IDI; isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]",-2.21505921639319,-3.15245858742545,-3.47081722436638,-3.07378550651953,-2.43646930078608,1,"Variable"
"idsA; geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 http://2.5.1.10 http://2.5.1.29]",-0.951891253426004,-0.820579390182536,-0.689267526939068,-0.5579556636956,-0.426643800452132,0,"Core"
"ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]",1.99039057711423,1.98023921644346,1.97008785577268,1.95993649510191,1.94978513443114,0,"Core"
"iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.-]",-1.83485979276651,-1.8656798223285,-1.89649985189048,-1.92731988145247,-1.95813991101445,0,"Core"
"iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]",-1.25122661019236,-1.37785017556603,-1.5044737409397,-1.63109730631337,-1.75772087168704,0,"Core"
"iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase [EC:3.7.1.-]",0.00944477775399663,-0.0502940570047838,-0.110032891763564,-0.169771726522345,-0.229510561281125,0,"Core"
"iolE; inosose dehydratase [EC:4.2.1.44]",-0.381900601454784,-0.433830925430419,-0.485761249406053,-0.537691573381687,-0.589621897357322,0,"Core"
"iolG; myo-inositol 2-dehydrogenase [EC:1.1.1.18]",-0.0970153001742356,-0.156137128787694,-0.215258957401152,-0.27438078601461,-0.333502614628069,0,"Core"
"iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]",2.05067864362555,2.00282677386413,1.95497490410271,1.9071230343413,1.85927116457988,0,"Core"
"ispA; farnesyl diphosphate synthase [EC:2.5.1.1 http://2.5.1.10]",-2.14488259859308,-2.1701885874632,-2.19549457633332,-2.22080056520344,-2.24610655407356,0,"Core"
"ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]",0.896983322541648,0.976969850901843,1.05695637926204,1.13694290762224,1.21692943598243,0,"Core"
"ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]",1.62838476662291,1.57439962212091,1.5204144776189,1.4664293331169,1.41244418861489,0,"Core"
"ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]",1.49319218131742,1.50037607491806,1.50755996851869,1.51474386211932,1.52192775571996,0,"Core"
"ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]",1.49729206573643,1.51624636536508,1.53520066499372,1.55415496462236,1.57310926425101,0,"Core"
"JAK2; Janus kinase 2 [EC:2.7.10.2]",-2.88912812116859,-2.5218216091216,-2.15451509707461,-1.78720858502762,-1.41990207298063,0,"Core"
"K01270, pepD; dipeptidase D [EC:3.4.13.-]",2.35281006301675,2.40654723725826,2.46028441149976,2.51402158574127,2.56775875998278,0,"Core"
"K06001, trpB; tryptophan synthase beta chain [EC:4.2.1.20]",2.18440059591794,2.22031206773311,2.25622353954829,2.29213501136346,2.32804648317863,0,"Core"
"K08303; putative protease [EC:3.4.-.-]",2.82527617573914,2.85308830152877,2.8809004273184,2.90871255310803,2.93652467889767,0,"Core"
"K11521, manR; two-component system, OmpR family, manganese sensing response regulator",-2.38655280156913,-2.24397850480454,-2.10140420803994,-1.95882991127534,-1.81625561451075,0,"Core"
"KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]",2.61822769517547,2.66882549724218,2.71942329930889,2.77002110137559,2.8206189034423,0,"Core"
"katE, CAT, catB, srpA; catalase [EC:1.11.1.6]",1.43773671521931,1.5456598670647,1.6535830189101,1.76150617075549,1.86942932260088,0,"Core"
"kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]",1.45764096383707,1.49661058666613,1.53558020949518,1.57454983232423,1.61351945515329,0,"Core"
"kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]",2.12660402088348,2.14857671733607,2.17054941378866,2.19252211024125,2.21449480669384,0,"Core"
"kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]",-1.67664833056421,-1.62396521114507,-1.57128209172593,-1.51859897230679,-1.46591585288765,0,"Core"
"kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]",-1.33858800200137,-1.2918821794846,-1.24517635696782,-1.19847053445105,-1.15176471193428,0,"Core"
"kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]",-2.68094926843407,-2.68352119482885,-2.68609312122362,-2.6886650476184,-2.69123697401317,0,"Core"
"kdpE; two-component system, OmpR family, KDP operon response regulator KdpE",0.233380087916471,0.1596228435249,0.0858655991333286,0.0121083547417574,-0.0616488896498139,0,"Core"
"kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]",1.22182565614089,1.27813888160842,1.33445210707594,1.39076533254347,1.44707855801099,0,"Core"
"kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]",0.955167527915797,1.03161055723652,1.10805358655725,1.18449661587798,1.26093964519871,0,"Core"
"kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]",0.516757691847562,0.617003160974736,0.717248630101909,0.817494099229082,0.917739568356255,0,"Core"
"kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 http://2.4.99.13 http://2.4.99.14 http://2.4.99.15]",1.05850776795849,1.10064679288198,1.14278581780547,1.18492484272896,1.22706386765245,0,"Core"
"korA; 2-oxoglutarate ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3]",2.76150751650894,2.83579898704538,2.91009045758183,2.98438192811828,3.05867339865472,0,"Core"
"korB; 2-oxoglutarate ferredoxin oxidoreductase subunit beta [EC:1.2.7.3]",2.24089147354141,2.29596199534763,2.35103251715385,2.40610303896007,2.46117356076629,0,"Core"
"korD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]",-0.669968601212035,-0.62094945976387,-0.571930318315705,-0.52291117686754,-0.473892035419375,0,"Core"
"korG; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]",1.10251981390396,1.18600882582436,1.26949783774477,1.35298684966517,1.43647586158558,0,"Core"
"lacC; tagatose 6-phosphate kinase [EC:2.7.1.144]",-2.07632202672586,-2.15691837777134,-2.23751472881682,-2.3181110798623,-2.39870743090778,0,"Core"
"lacE, araN; lactose/L-arabinose transport system substrate-binding protein",-0.100175885022658,-0.151966180060305,-0.203756475097953,-0.255546770135601,-0.307337065173248,0,"Core"
"lacF, araP; lactose/L-arabinose transport system permease protein",-0.0107742056733604,-0.108434272609824,-0.206094339546288,-0.303754406482752,-0.401414473419216,0,"Core"
"lacG, araQ; lactose/L-arabinose transport system permease protein",-0.0911985725219671,-0.232169688704987,-0.373140804888006,-0.514111921071026,-0.655083037254046,0,"Core"
"lacZ; beta-galactosidase [EC:3.2.1.23]",3.80767644840323,3.8700896135947,3.93250277878617,3.99491594397764,4.05732910916911,0,"Core"
"LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]",3.34712560662685,3.37184949197294,3.39657337731903,3.42129726266511,3.4460211480112,0,"Core"
"LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]",0.810430505166684,0.75720417568471,0.703977846202735,0.65075151672076,0.597525187238785,0,"Core"
"lepB; signal peptidase I [EC:3.4.21.89]",2.27012534794768,2.33374555461467,2.39736576128167,2.46098596794867,2.52460617461566,0,"Core"
"lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]",0.085873434006156,0.204331445970452,0.322789457934749,0.441247469899045,0.559705481863341,0,"Core"
"lon; ATP-dependent Lon protease [EC:3.4.21.53]",2.83259366183754,2.86731068939199,2.90202771694644,2.93674474450089,2.97146177205534,0,"Core"
"lplA; lipoate-protein ligase A [EC:2.7.7.63]",-0.0335056606942321,-0.0258637343262569,-0.0182218079582816,-0.0105798815903064,-0.00293795522233117,0,"Core"
"lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]",1.32043264535417,1.37961544666301,1.43879824797184,1.49798104928068,1.55716385058952,0,"Core"
"lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]",1.2560679060429,1.35631633469129,1.45656476333968,1.55681319198807,1.65706162063647,0,"Core"
"lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]",1.11202139510383,1.15346400408118,1.19490661305854,1.23634922203589,1.27779183101324,0,"Core"
"lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]",1.38491572522345,1.41826034569866,1.45160496617388,1.4849495866491,1.51829420712432,0,"Core"
"lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",0.19474049554382,0.287189268316328,0.379638041088835,0.472086813861343,0.564535586633851,0,"Core"
"lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]",0.814318407049904,0.913436684101565,1.01255496115323,1.11167323820489,1.21079151525655,0,"Core"
"lspA; signal peptidase II [EC:3.4.23.36]",0.9371561724176,0.982635868120941,1.02811556382428,1.07359525952762,1.11907495523097,0,"Core"
"lsrA, ego; AI-2 transport system ATP-binding protein",-2.69730509196282,-2.76413443323296,-2.83096377450311,-2.89779311577326,-2.96462245704341,0,"Core"
"luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]",0.853005775485882,0.907601942482956,0.96219810948003,1.0167942764771,1.07139044347418,0,"Core"
"LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]",2.14355088378532,2.21532714157191,2.28710339935851,2.3588796571451,2.43065591493169,0,"Core"
"lysA; diaminopimelate decarboxylase [EC:4.1.1.20]",1.99739755492492,2.00317793677633,2.00895831862774,2.01473870047916,2.02051908233057,0,"Core"
"lysJ; acetylornithine/acetyl-lysine aminotransferase [EC:2.6.1.11 2.6.1.-]",-1.05044691633015,-1.06560397766627,-1.0807610390024,-1.09591810033852,-1.11107516167465,0,"Core"
"lysK; lysyl-tRNA synthetase, class I [EC:6.1.1.6]",-2.37744946444978,-2.42587335504249,-2.4742972456352,-2.52272113622791,-2.57114502682062,0,"Core"
"lytS; two-component system, LytT family, sensor histidine kinase LytS [EC:2.7.13.3]",-1.66535156594403,-1.91838147695056,-2.19190170359334,-2.13869807469546,-1.29595801294518,1,"Variable"
"lytT, lytR; two-component system, LytT family, response regulator LytT",-2.48161073318154,-2.58547067254577,-2.68933061191001,-2.79319055127425,-2.89705049063849,0,"Core"
"lyxK; L-xylulokinase [EC:2.7.1.53]",-1.99234212161056,-2.01133107065135,-2.03032001969213,-2.04930896873292,-2.0682979177737,0,"Core"
"macB; macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]",-0.651578072244182,-0.696976013524092,-0.742373954804002,-0.787771896083911,-0.833169837363821,0,"Core"
"malE; maltose/maltodextrin transport system substrate-binding protein",0.438381602928264,0.42730503559634,0.416228468264416,0.405151900932492,0.394075333600569,0,"Core"
"malF; maltose/maltodextrin transport system permease protein",-0.194796795203122,-0.132328298194309,-0.069859801185496,-0.0073913041766831,0.0550771928321298,0,"Core"
"malG; maltose/maltodextrin transport system permease protein",-0.407913319852601,-0.384706758176701,-0.361500196500801,-0.338293634824901,-0.315087073149002,0,"Core"
"malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]",2.53900611519672,2.57757824412788,2.61615037305905,2.65472250199022,2.69329463092139,0,"Core"
"manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]",1.91804319164169,1.96928695028936,2.02053070893703,2.07177446758469,2.12301822623236,0,"Core"
"MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",2.88856555008229,2.92114780659585,2.95373006310942,2.98631231962298,3.01889457613654,0,"Core"
"mcp; methyl-accepting chemotaxis protein",2.71144628428359,2.63483800339478,2.55822972250598,2.48162144161717,2.40501316072836,0,"Core"
"mdh; malate dehydrogenase [EC:1.1.1.37]",2.2628699834645,2.3327907522355,2.40271152100651,2.47263228977751,2.54255305854851,0,"Core"
"mdtB; RND superfamily, multidrug transport protein MdtB",-2.39622740392637,-2.39362225131385,-2.39101709870134,-2.38841194608882,-2.38580679347631,0,"Core"
"mdtC; RND superfamily, multidrug transport protein MdtC",-2.3991389012453,-2.46303931416985,-2.5269397270944,-2.59084014001894,-2.65474055294349,0,"Core"
"mecR1; methicillin resistance protein",-1.73404431177863,-1.78259692579751,-1.8311495398164,-1.87970215383528,-1.92825476785416,0,"Core"
"melA; alpha-galactosidase [EC:3.2.1.22]",0.250663451052645,0.127545159817316,0.00442686858198721,-0.118691422653342,-0.241809713888671,0,"Core"
"menA; 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]",0.725071461199825,0.787006894249048,0.848942327298272,0.910877760347496,0.972813193396719,0,"Core"
"menB; naphthoate synthase [EC:4.1.3.36]",1.2854621456006,1.38463881579325,1.48381548598591,1.58299215617856,1.68216882637122,0,"Core"
"menC; O-succinylbenzoate synthase [EC:4.2.1.113]",-0.680538968452809,-0.637635549834609,-0.59473213121641,-0.55182871259821,-0.508925293980011,0,"Core"
"menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]",0.877623736193209,0.972739195132586,1.06785465407196,1.16297011301134,1.25808557195072,0,"Core"
"menE; O-succinylbenzoic acid--CoA ligase [EC:6.2.1.26]",-0.136604220954209,-0.0791288543835027,-0.0216534878127965,0.0358218787579097,0.0932972453286159,0,"Core"
"menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2]",-2.36597785504983,-2.38387271317528,-2.40176757130073,-2.41966242942618,-2.43755728755163,0,"Core"
"MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 http://4.99.1.4]",-1.65168132249863,-1.77857621706167,-1.9054711116247,-2.03236600618774,-2.15926090075078,0,"Core"
"MGAT3; beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]",-2.07147945302063,-1.97118405202614,-1.87088865103166,-1.77059325003718,-1.67029784904269,0,"Core"
"mglA; methyl-galactoside transport system ATP-binding protein [EC:3.6.3.17]",0.803210106582665,0.789334970465023,0.775459834347381,0.761584698229739,0.747709562112097,0,"Core"
"mglB; methyl-galactoside transport system substrate-binding protein",0.409448323939797,0.320455355214874,0.231462386489951,0.142469417765027,0.0534764490401044,0,"Core"
"mglC; methyl-galactoside transport system permease protein",0.411119561280177,0.350172916879947,0.289226272479716,0.228279628079486,0.167332983679255,0,"Core"
"miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]",2.06809621698065,2.12002311250021,2.17195000801976,2.22387690353931,2.27580379905887,0,"Core"
"mmdA; methylmalonyl-CoA decarboxylase alpha chain [EC:4.1.1.41]",-1.24351331192762,-1.17365912893057,-1.10380494593352,-1.03395076293647,-0.964096579939421,0,"Core"
"mmdB; methylmalonyl-CoA decarboxylase beta chain [EC:4.1.1.41]",-0.275339021384885,-0.220594664209151,-0.165850307033416,-0.111105949857681,-0.0563615926819468,0,"Core"
"MME; neprilysin [EC:3.4.24.11]",-3.10949565620742,-3.13412472409875,-3.15875379199008,-3.18338285988141,-3.20801192777274,0,"Core"
"mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 http://1.2.1.27]",-0.963076230460071,-0.959951804952315,-0.956827379444558,-0.953702953936801,-0.950578528429045,0,"Core"
"mnmA, trmU, TRMU; tRNA-specific 2-thiouridylase [EC:2.8.1.-]",2.12384509312934,2.1375009406266,2.15115678812386,2.16481263562112,2.17846848311838,0,"Core"
"moaC; molybdenum cofactor biosynthesis protein C",-0.674602446020073,-0.672015994878983,-0.669429543737892,-0.666843092596802,-0.664256641455711,0,"Core"
"MOCS1, moaA; molybdenum cofactor biosynthesis protein",-0.601692958269756,-0.612328591810393,-0.62296422535103,-0.633599858891667,-0.644235492432304,0,"Core"
"modA; molybdate transport system substrate-binding protein",-1.24202035122723,-1.2399497423794,-1.23787913353157,-1.23580852468375,-1.23373791583592,0,"Core"
"modB; molybdate transport system permease protein",-0.650156587938895,-0.682246670164463,-0.714336752390031,-0.746426834615599,-0.778516916841168,0,"Core"
"modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]",-1.65291510807092,-1.64368774626104,-1.63446038445115,-1.62523302264126,-1.61600566083138,0,"Core"
"modF; molybdate transport system ATP-binding protein",0.512900638063613,0.619148030557409,0.725395423051205,0.831642815545002,0.937890208038798,0,"Core"
"mogA; molybdopterin adenylyltransferase [EC:2.7.7.75]",-2.61280689848645,-2.63345288898061,-2.65409887947477,-2.67474486996893,-2.69539086046309,0,"Core"
"motA; chemotaxis protein MotA",0.458671137148159,0.385105186945755,0.31153923674335,0.237973286540945,0.16440733633854,0,"Core"
"motB; chemotaxis protein MotB",0.779006934986018,0.783332412728838,0.787657890471658,0.791983368214477,0.796308845957297,0,"Core"
"MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]",-1.44199594392957,-1.43953976752886,-1.43708359112816,-1.43462741472745,-1.43217123832675,0,"Core"
"mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]",2.19361711919863,2.23770987991853,2.28180264063842,2.32589540135832,2.36998816207821,0,"Core"
"mrcA; penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]",2.71644234011874,2.73613413644383,2.75582593276893,2.77551772909403,2.79520952541912,0,"Core"
"msmE; multiple sugar transport system substrate-binding protein",0.571203284100481,0.522686972500305,0.47417066090013,0.425654349299954,0.377138037699778,0,"Core"
"msmF; multiple sugar transport system permease protein",0.6750800407045,0.612929315541541,0.550778590378582,0.488627865215623,0.426477140052664,0,"Core"
"msmG; multiple sugar transport system permease protein",0.249072452426332,0.207114421207211,0.16515638998809,0.123198358768969,0.0812403275498483,0,"Core"
"msmX, msmK; maltose/maltodextrin transport system ATP-binding protein",1.56638831012503,1.53695377731318,1.50751924450133,1.47808471168948,1.44865017887762,0,"Core"
"MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]",1.82537814061609,1.85545332635036,1.88552851208463,1.9156036978189,1.94567888355316,0,"Core"
"mtgA; monofunctional biosynthetic peptidoglycan transglycosylase [EC:2.4.1.-]",-1.52737517116995,-1.65857872177475,-1.78978227237954,-1.92098582298434,-2.05218937358914,0,"Core"
"MTHFD2; methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 http://3.5.4.9]",-2.35514100820601,-2.33580602793107,-2.31647104765613,-2.29713606738118,-2.27780108710624,0,"Core"
